,CommG,Density,Albedo,plot,Site.code,bulkYear,combCond,combCondPlot,x,y,genotypeID
9884,LowBoise,hi,black,5,Pyle01,NA,hi black LowBoise,hi black LowBoise 5,5,3,g75
9885,LowBoise,hi,black,6,Pyle01,NA,hi black LowBoise,hi black LowBoise 6,8,6,g75
9886,LowBoise,hi,black,7,Pyle01,NA,hi black LowBoise,hi black LowBoise 7,7,1,g75
9887,LowBoise,hi,black,8,Pyle01,NA,hi black LowBoise,hi black LowBoise 8,7,9,g75
9888,LowBoise,hi,black,9,Pyle01,NA,hi black LowBoise,hi black LowBoise 9,4,5,g75
9889,LowBoise,hi,black,10,Pyle01,NA,hi black LowBoise,hi black LowBoise 10,9,10,g75
9890,LowBoise,hi,white,1,Pyle01,NA,hi white LowBoise,hi white LowBoise 1,1,10,g75
9891,LowBoise,hi,white,2,Pyle01,NA,hi white LowBoise,hi white LowBoise 2,1,2,g75
9892,LowBoise,hi,white,3,Pyle01,NA,hi white LowBoise,hi white LowBoise 3,3,5,g75
9893,LowBoise,hi,white,4,Pyle01,NA,hi white LowBoise,hi white LowBoise 4,2,3,g75
9894,LowBoise,hi,white,5,Pyle01,NA,hi white LowBoise,hi white LowBoise 5,7,1,g75
9895,LowBoise,hi,white,6,Pyle01,NA,hi white LowBoise,hi white LowBoise 6,2,9,g75
9896,LowBoise,hi,white,7,Pyle01,NA,hi white LowBoise,hi white LowBoise 7,7,9,g75
9897,LowBoise,hi,white,8,Pyle01,NA,hi white LowBoise,hi white LowBoise 8,3,9,g75
9898,LowBoise,hi,white,9,Pyle01,NA,hi white LowBoise,hi white LowBoise 9,8,6,g75
9899,LowBoise,hi,white,10,Pyle01,NA,hi white LowBoise,hi white LowBoise 10,5,5,g75
9900,HighBoise,lo,black,1,Pyle01,NA,lo black HighBoise,lo black HighBoise 1,18,4,g75
9901,HighBoise,lo,black,2,Pyle01,NA,lo black HighBoise,lo black HighBoise 2,8,4,g75
9902,HighBoise,lo,black,3,Pyle01,NA,lo black HighBoise,lo black HighBoise 3,7,1,g75
9903,HighBoise,lo,black,4,Pyle01,NA,lo black HighBoise,lo black HighBoise 4,7,2,g75
9904,HighBoise,lo,black,5,Pyle01,NA,lo black HighBoise,lo black HighBoise 5,14,5,g75
9905,HighBoise,lo,black,6,Pyle01,NA,lo black HighBoise,lo black HighBoise 6,16,1,g75
9906,HighBoise,lo,black,7,Pyle01,NA,lo black HighBoise,lo black HighBoise 7,3,1,g75
9907,HighBoise,lo,black,8,Pyle01,NA,lo black HighBoise,lo black HighBoise 8,15,3,g75
9908,HighBoise,lo,black,9,Pyle01,NA,lo black HighBoise,lo black HighBoise 9,13,4,g75
9909,HighBoise,lo,black,10,Pyle01,NA,lo black HighBoise,lo black HighBoise 10,14,2,g75
9910,HighBoise,lo,white,1,Pyle01,NA,lo white HighBoise,lo white HighBoise 1,13,1,g75
9911,HighBoise,lo,white,2,Pyle01,NA,lo white HighBoise,lo white HighBoise 2,5,3,g75
9912,HighBoise,lo,white,3,Pyle01,NA,lo white HighBoise,lo white HighBoise 3,7,2,g75
9913,HighBoise,lo,white,4,Pyle01,NA,lo white HighBoise,lo white HighBoise 4,10,5,g75
9914,HighBoise,lo,white,5,Pyle01,NA,lo white HighBoise,lo white HighBoise 5,3,5,g75
9915,HighBoise,lo,white,6,Pyle01,NA,lo white HighBoise,lo white HighBoise 6,9,5,g75
9916,HighBoise,lo,white,7,Pyle01,NA,lo white HighBoise,lo white HighBoise 7,5,1,g75
9917,HighBoise,lo,white,8,Pyle01,NA,lo white HighBoise,lo white HighBoise 8,2,5,g75
9918,HighBoise,lo,white,9,Pyle01,NA,lo white HighBoise,lo white HighBoise 9,3,3,g75
9919,HighBoise,lo,white,10,Pyle01,NA,lo white HighBoise,lo white HighBoise 10,11,4,g75
9920,HighBoise,hi,black,1,Pyle01,NA,hi black HighBoise,hi black HighBoise 1,9,1,g75
9921,HighBoise,hi,black,2,Pyle01,NA,hi black HighBoise,hi black HighBoise 2,7,9,g75
9922,HighBoise,hi,black,3,Pyle01,NA,hi black HighBoise,hi black HighBoise 3,5,8,g75
9923,HighBoise,hi,black,4,Pyle01,NA,hi black HighBoise,hi black HighBoise 4,8,7,g75
9924,HighBoise,hi,black,5,Pyle01,NA,hi black HighBoise,hi black HighBoise 5,6,8,g75
9925,HighBoise,hi,black,6,Pyle01,NA,hi black HighBoise,hi black HighBoise 6,2,1,g75
9926,HighBoise,hi,black,7,Pyle01,NA,hi black HighBoise,hi black HighBoise 7,2,7,g75
9927,HighBoise,hi,black,8,Pyle01,NA,hi black HighBoise,hi black HighBoise 8,4,1,g75
9928,HighBoise,hi,black,9,Pyle01,NA,hi black HighBoise,hi black HighBoise 9,7,2,g75
9929,HighBoise,hi,black,10,Pyle01,NA,hi black HighBoise,hi black HighBoise 10,2,3,g75
9930,HighBoise,hi,white,1,Pyle01,NA,hi white HighBoise,hi white HighBoise 1,5,4,g75
9931,HighBoise,hi,white,2,Pyle01,NA,hi white HighBoise,hi white HighBoise 2,2,4,g75
9932,HighBoise,hi,white,3,Pyle01,NA,hi white HighBoise,hi white HighBoise 3,9,10,g75
9933,HighBoise,hi,white,4,Pyle01,NA,hi white HighBoise,hi white HighBoise 4,7,7,g75
9934,HighBoise,hi,white,5,Pyle01,NA,hi white HighBoise,hi white HighBoise 5,9,10,g75
9935,HighBoise,hi,white,6,Pyle01,NA,hi white HighBoise,hi white HighBoise 6,1,3,g75
9936,HighBoise,hi,white,7,Pyle01,NA,hi white HighBoise,hi white HighBoise 7,2,7,g75
9937,HighBoise,hi,white,8,Pyle01,NA,hi white HighBoise,hi white HighBoise 8,1,5,g75
9938,HighBoise,hi,white,9,Pyle01,NA,hi white HighBoise,hi white HighBoise 9,5,1,g75
9939,HighBoise,hi,white,10,Pyle01,NA,hi white HighBoise,hi white HighBoise 10,6,2,g75
9940,Cheyenne,lo,black,1,Pyle01,NA,lo black Cheyenne,lo black Cheyenne 1,8,3,g75
9941,Cheyenne,lo,black,2,Pyle01,NA,lo black Cheyenne,lo black Cheyenne 2,7,1,g75
9942,Cheyenne,lo,black,3,Pyle01,NA,lo black Cheyenne,lo black Cheyenne 3,16,2,g75
9943,Cheyenne,lo,black,4,Pyle01,NA,lo black Cheyenne,lo black Cheyenne 4,8,2,g75
9944,Cheyenne,lo,black,5,Pyle01,NA,lo black Cheyenne,lo black Cheyenne 5,3,1,g75
9945,Cheyenne,lo,black,6,Pyle01,NA,lo black Cheyenne,lo black Cheyenne 6,2,5,g75
9946,Cheyenne,lo,black,7,Pyle01,NA,lo black Cheyenne,lo black Cheyenne 7,10,5,g75
9947,Cheyenne,lo,black,8,Pyle01,NA,lo black Cheyenne,lo black Cheyenne 8,11,4,g75
9948,Cheyenne,lo,black,9,Pyle01,NA,lo black Cheyenne,lo black Cheyenne 9,6,1,g75
9949,Cheyenne,lo,black,10,Pyle01,NA,lo black Cheyenne,lo black Cheyenne 10,16,2,g75
9950,Cheyenne,lo,white,1,Pyle01,NA,lo white Cheyenne,lo white Cheyenne 1,3,5,g75
9951,Cheyenne,lo,white,2,Pyle01,NA,lo white Cheyenne,lo white Cheyenne 2,6,1,g75
9952,Cheyenne,lo,white,3,Pyle01,NA,lo white Cheyenne,lo white Cheyenne 3,4,2,g75
9953,Cheyenne,lo,white,4,Pyle01,NA,lo white Cheyenne,lo white Cheyenne 4,5,1,g75
9954,Cheyenne,lo,white,5,Pyle01,NA,lo white Cheyenne,lo white Cheyenne 5,1,5,g75
9955,Cheyenne,lo,white,6,Pyle01,NA,lo white Cheyenne,lo white Cheyenne 6,11,3,g75
9956,Cheyenne,lo,white,7,Pyle01,NA,lo white Cheyenne,lo white Cheyenne 7,4,5,g75
9957,Cheyenne,lo,white,8,Pyle01,NA,lo white Cheyenne,lo white Cheyenne 8,15,5,g75
9958,Cheyenne,lo,white,9,Pyle01,NA,lo white Cheyenne,lo white Cheyenne 9,11,4,g75
9959,Cheyenne,lo,white,10,Pyle01,NA,lo white Cheyenne,lo white Cheyenne 10,3,1,g75
9960,Cheyenne,hi,black,1,Pyle01,NA,hi black Cheyenne,hi black Cheyenne 1,6,5,g75
9961,Cheyenne,hi,black,2,Pyle01,NA,hi black Cheyenne,hi black Cheyenne 2,1,5,g75
9962,Cheyenne,hi,black,3,Pyle01,NA,hi black Cheyenne,hi black Cheyenne 3,5,5,g75
9963,Cheyenne,hi,black,4,Pyle01,NA,hi black Cheyenne,hi black Cheyenne 4,1,6,g75
9964,Cheyenne,hi,black,5,Pyle01,NA,hi black Cheyenne,hi black Cheyenne 5,2,5,g75
9965,Cheyenne,hi,black,6,Pyle01,NA,hi black Cheyenne,hi black Cheyenne 6,4,7,g75
9966,Cheyenne,hi,black,7,Pyle01,NA,hi black Cheyenne,hi black Cheyenne 7,2,5,g75
9967,Cheyenne,hi,black,8,Pyle01,NA,hi black Cheyenne,hi black Cheyenne 8,5,6,g75
9968,Cheyenne,hi,black,9,Pyle01,NA,hi black Cheyenne,hi black Cheyenne 9,1,10,g75
9969,Cheyenne,hi,black,10,Pyle01,NA,hi black Cheyenne,hi black Cheyenne 10,1,8,g75
9970,Cheyenne,hi,white,1,Pyle01,NA,hi white Cheyenne,hi white Cheyenne 1,2,2,g75
9971,Cheyenne,hi,white,2,Pyle01,NA,hi white Cheyenne,hi white Cheyenne 2,2,3,g75
9972,Cheyenne,hi,white,3,Pyle01,NA,hi white Cheyenne,hi white Cheyenne 3,5,10,g75
9973,Cheyenne,hi,white,4,Pyle01,NA,hi white Cheyenne,hi white Cheyenne 4,2,6,g75
9974,Cheyenne,hi,white,5,Pyle01,NA,hi white Cheyenne,hi white Cheyenne 5,3,4,g75
9975,Cheyenne,hi,white,6,Pyle01,NA,hi white Cheyenne,hi white Cheyenne 6,1,4,g75
9976,Cheyenne,hi,white,7,Pyle01,NA,hi white Cheyenne,hi white Cheyenne 7,2,6,g75
9977,Cheyenne,hi,white,8,Pyle01,NA,hi white Cheyenne,hi white Cheyenne 8,2,4,g75
9978,Cheyenne,hi,white,9,Pyle01,NA,hi white Cheyenne,hi white Cheyenne 9,6,2,g75
9979,Cheyenne,hi,white,10,Pyle01,NA,hi white Cheyenne,hi white Cheyenne 10,8,7,g75
3907,Sheep,lo,black,8,Blumenthal08,NA,lo black Sheep,lo black Sheep 8,12,2,g24
3917,Sheep,lo,white,8,Blumenthal08,NA,lo white Sheep,lo white Sheep 8,3,3,g24
3927,Sheep,hi,black,8,Blumenthal08,NA,hi black Sheep,hi black Sheep 8,3,3,g24
3937,Sheep,hi,white,8,Blumenthal08,NA,hi white Sheep,hi white Sheep 8,5,10,g24
4067,Sheep,lo,black,8,Symstad6,NA,lo black Sheep,lo black Sheep 8,13,5,g25
4077,Sheep,lo,white,8,Symstad6,NA,lo white Sheep,lo white Sheep 8,15,4,g25
4087,Sheep,hi,black,8,Symstad6,NA,hi black Sheep,hi black Sheep 8,8,7,g25
4097,Sheep,hi,white,8,Symstad6,NA,hi white Sheep,hi white Sheep 8,7,9,g25
4227,Sheep,lo,black,8,Bradford01,NA,lo black Sheep,lo black Sheep 8,12,5,g28
4237,Sheep,lo,white,8,Bradford01,NA,lo white Sheep,lo white Sheep 8,4,1,g28
4247,Sheep,hi,black,8,Bradford01,NA,hi black Sheep,hi black Sheep 8,2,4,g28
4257,Sheep,hi,white,8,Bradford01,NA,hi white Sheep,hi white Sheep 8,5,1,g28
4387,Sheep,lo,black,8,Chambers01,NA,lo black Sheep,lo black Sheep 8,16,4,g29
4397,Sheep,lo,white,8,Chambers01,NA,lo white Sheep,lo white Sheep 8,14,3,g29
4407,Sheep,hi,black,8,Chambers01,NA,hi black Sheep,hi black Sheep 8,8,4,g29
4417,Sheep,hi,white,8,Chambers01,NA,hi white Sheep,hi white Sheep 8,2,5,g29
4547,Sheep,lo,black,8,Chambers02,NA,lo black Sheep,lo black Sheep 8,8,2,g30
4557,Sheep,lo,white,8,Chambers02,NA,lo white Sheep,lo white Sheep 8,8,5,g30
4567,Sheep,hi,black,8,Chambers02,NA,hi black Sheep,hi black Sheep 8,7,2,g30
4577,Sheep,hi,white,8,Chambers02,NA,hi white Sheep,hi white Sheep 8,3,5,g30
4707,Sheep,lo,black,8,Urza01,NA,lo black Sheep,lo black Sheep 8,7,2,g31
4717,Sheep,lo,white,8,Urza01,NA,lo white Sheep,lo white Sheep 8,13,1,g31
4727,Sheep,hi,black,8,Urza01,NA,hi black Sheep,hi black Sheep 8,5,5,g31
4737,Sheep,hi,white,8,Urza01,NA,hi white Sheep,hi white Sheep 8,1,6,g31
4867,Sheep,lo,black,8,Chambers04,NA,lo black Sheep,lo black Sheep 8,8,1,g32
4877,Sheep,lo,white,8,Chambers04,NA,lo white Sheep,lo white Sheep 8,1,2,g32
4887,Sheep,hi,black,8,Chambers04,NA,hi black Sheep,hi black Sheep 8,5,6,g32
4897,Sheep,hi,white,8,Chambers04,NA,hi white Sheep,hi white Sheep 8,6,3,g32
5027,Sheep,lo,black,8,Chambers05,NA,lo black Sheep,lo black Sheep 8,11,1,g33
5037,Sheep,lo,white,8,Chambers05,NA,lo white Sheep,lo white Sheep 8,6,1,g33
5047,Sheep,hi,black,8,Chambers05,NA,hi black Sheep,hi black Sheep 8,8,8,g33
5057,Sheep,hi,white,8,Chambers05,NA,hi white Sheep,hi white Sheep 8,7,6,g33
5187,Sheep,lo,black,8,Chambers06,NA,lo black Sheep,lo black Sheep 8,10,3,g34
5197,Sheep,lo,white,8,Chambers06,NA,lo white Sheep,lo white Sheep 8,14,4,g34
5207,Sheep,hi,black,8,Chambers06,NA,hi black Sheep,hi black Sheep 8,3,7,g34
5217,Sheep,hi,white,8,Chambers06,NA,hi white Sheep,hi white Sheep 8,1,4,g34
5347,Sheep,lo,black,8,Chambers07,NA,lo black Sheep,lo black Sheep 8,9,2,g35
5357,Sheep,lo,white,8,Chambers07,NA,lo white Sheep,lo white Sheep 8,11,2,g35
5367,Sheep,hi,black,8,Chambers07,NA,hi black Sheep,hi black Sheep 8,3,6,g35
5377,Sheep,hi,white,8,Chambers07,NA,hi white Sheep,hi white Sheep 8,4,9,g35
10020,LowBoise,lo,black,1,Pyle09,NA,lo black LowBoise,lo black LowBoise 1,10,1,g76
10021,LowBoise,lo,black,2,Pyle09,NA,lo black LowBoise,lo black LowBoise 2,10,4,g76
10022,LowBoise,lo,black,3,Pyle09,NA,lo black LowBoise,lo black LowBoise 3,11,5,g76
10023,LowBoise,lo,black,4,Pyle09,NA,lo black LowBoise,lo black LowBoise 4,6,2,g76
10024,LowBoise,lo,black,5,Pyle09,NA,lo black LowBoise,lo black LowBoise 5,8,5,g76
10025,LowBoise,lo,black,6,Pyle09,NA,lo black LowBoise,lo black LowBoise 6,5,3,g76
10026,LowBoise,lo,black,7,Pyle09,NA,lo black LowBoise,lo black LowBoise 7,2,2,g76
10027,LowBoise,lo,black,8,Pyle09,NA,lo black LowBoise,lo black LowBoise 8,15,1,g76
10028,LowBoise,lo,black,9,Pyle09,NA,lo black LowBoise,lo black LowBoise 9,10,3,g76
10029,LowBoise,lo,black,10,Pyle09,NA,lo black LowBoise,lo black LowBoise 10,12,4,g76
10030,LowBoise,lo,white,1,Pyle09,NA,lo white LowBoise,lo white LowBoise 1,2,5,g76
10031,LowBoise,lo,white,2,Pyle09,NA,lo white LowBoise,lo white LowBoise 2,6,3,g76
10032,LowBoise,lo,white,3,Pyle09,NA,lo white LowBoise,lo white LowBoise 3,5,3,g76
10033,LowBoise,lo,white,4,Pyle09,NA,lo white LowBoise,lo white LowBoise 4,1,3,g76
10034,LowBoise,lo,white,5,Pyle09,NA,lo white LowBoise,lo white LowBoise 5,15,3,g76
10035,LowBoise,lo,white,6,Pyle09,NA,lo white LowBoise,lo white LowBoise 6,8,4,g76
10036,LowBoise,lo,white,7,Pyle09,NA,lo white LowBoise,lo white LowBoise 7,15,2,g76
10037,LowBoise,lo,white,8,Pyle09,NA,lo white LowBoise,lo white LowBoise 8,2,5,g76
10038,LowBoise,lo,white,9,Pyle09,NA,lo white LowBoise,lo white LowBoise 9,2,5,g76
10039,LowBoise,lo,white,10,Pyle09,NA,lo white LowBoise,lo white LowBoise 10,15,2,g76
10040,LowBoise,hi,black,1,Pyle09,NA,hi black LowBoise,hi black LowBoise 1,4,8,g76
10041,LowBoise,hi,black,2,Pyle09,NA,hi black LowBoise,hi black LowBoise 2,3,8,g76
10042,LowBoise,hi,black,3,Pyle09,NA,hi black LowBoise,hi black LowBoise 3,8,6,g76
10043,LowBoise,hi,black,4,Pyle09,NA,hi black LowBoise,hi black LowBoise 4,1,4,g76
10044,LowBoise,hi,black,5,Pyle09,NA,hi black LowBoise,hi black LowBoise 5,2,4,g76
10045,LowBoise,hi,black,6,Pyle09,NA,hi black LowBoise,hi black LowBoise 6,2,4,g76
10046,LowBoise,hi,black,7,Pyle09,NA,hi black LowBoise,hi black LowBoise 7,1,5,g76
10047,LowBoise,hi,black,8,Pyle09,NA,hi black LowBoise,hi black LowBoise 8,7,3,g76
10048,LowBoise,hi,black,9,Pyle09,NA,hi black LowBoise,hi black LowBoise 9,2,4,g76
10049,LowBoise,hi,black,10,Pyle09,NA,hi black LowBoise,hi black LowBoise 10,7,6,g76
10050,LowBoise,hi,white,1,Pyle09,NA,hi white LowBoise,hi white LowBoise 1,7,6,g76
10051,LowBoise,hi,white,2,Pyle09,NA,hi white LowBoise,hi white LowBoise 2,6,1,g76
10052,LowBoise,hi,white,3,Pyle09,NA,hi white LowBoise,hi white LowBoise 3,3,9,g76
10053,LowBoise,hi,white,4,Pyle09,NA,hi white LowBoise,hi white LowBoise 4,9,2,g76
10054,LowBoise,hi,white,5,Pyle09,NA,hi white LowBoise,hi white LowBoise 5,9,8,g76
10055,LowBoise,hi,white,6,Pyle09,NA,hi white LowBoise,hi white LowBoise 6,9,2,g76
10056,LowBoise,hi,white,7,Pyle09,NA,hi white LowBoise,hi white LowBoise 7,6,8,g76
10057,LowBoise,hi,white,8,Pyle09,NA,hi white LowBoise,hi white LowBoise 8,2,9,g76
10058,LowBoise,hi,white,9,Pyle09,NA,hi white LowBoise,hi white LowBoise 9,6,2,g76
10059,LowBoise,hi,white,10,Pyle09,NA,hi white LowBoise,hi white LowBoise 10,8,2,g76
10060,HighBoise,lo,black,1,Pyle09,NA,lo black HighBoise,lo black HighBoise 1,1,3,g76
10061,HighBoise,lo,black,2,Pyle09,NA,lo black HighBoise,lo black HighBoise 2,3,1,g76
10062,HighBoise,lo,black,3,Pyle09,NA,lo black HighBoise,lo black HighBoise 3,6,5,g76
10063,HighBoise,lo,black,4,Pyle09,NA,lo black HighBoise,lo black HighBoise 4,13,1,g76
10064,HighBoise,lo,black,5,Pyle09,NA,lo black HighBoise,lo black HighBoise 5,4,1,g76
10065,HighBoise,lo,black,6,Pyle09,NA,lo black HighBoise,lo black HighBoise 6,17,5,g76
10066,HighBoise,lo,black,7,Pyle09,NA,lo black HighBoise,lo black HighBoise 7,8,3,g76
10067,HighBoise,lo,black,8,Pyle09,NA,lo black HighBoise,lo black HighBoise 8,12,5,g76
10068,HighBoise,lo,black,9,Pyle09,NA,lo black HighBoise,lo black HighBoise 9,2,5,g76
10069,HighBoise,lo,black,10,Pyle09,NA,lo black HighBoise,lo black HighBoise 10,12,3,g76
10070,HighBoise,lo,white,1,Pyle09,NA,lo white HighBoise,lo white HighBoise 1,11,4,g76
10071,HighBoise,lo,white,2,Pyle09,NA,lo white HighBoise,lo white HighBoise 2,1,5,g76
10072,HighBoise,lo,white,3,Pyle09,NA,lo white HighBoise,lo white HighBoise 3,7,4,g76
10073,HighBoise,lo,white,4,Pyle09,NA,lo white HighBoise,lo white HighBoise 4,9,5,g76
10074,HighBoise,lo,white,5,Pyle09,NA,lo white HighBoise,lo white HighBoise 5,12,5,g76
10075,HighBoise,lo,white,6,Pyle09,NA,lo white HighBoise,lo white HighBoise 6,4,3,g76
10076,HighBoise,lo,white,7,Pyle09,NA,lo white HighBoise,lo white HighBoise 7,13,1,g76
10077,HighBoise,lo,white,8,Pyle09,NA,lo white HighBoise,lo white HighBoise 8,1,2,g76
10078,HighBoise,lo,white,9,Pyle09,NA,lo white HighBoise,lo white HighBoise 9,1,3,g76
10079,HighBoise,lo,white,10,Pyle09,NA,lo white HighBoise,lo white HighBoise 10,8,2,g76
10080,HighBoise,hi,black,1,Pyle09,NA,hi black HighBoise,hi black HighBoise 1,3,6,g76
10081,HighBoise,hi,black,2,Pyle09,NA,hi black HighBoise,hi black HighBoise 2,8,2,g76
10082,HighBoise,hi,black,3,Pyle09,NA,hi black HighBoise,hi black HighBoise 3,6,7,g76
10083,HighBoise,hi,black,4,Pyle09,NA,hi black HighBoise,hi black HighBoise 4,4,6,g76
10084,HighBoise,hi,black,5,Pyle09,NA,hi black HighBoise,hi black HighBoise 5,8,3,g76
10085,HighBoise,hi,black,6,Pyle09,NA,hi black HighBoise,hi black HighBoise 6,7,5,g76
10086,HighBoise,hi,black,7,Pyle09,NA,hi black HighBoise,hi black HighBoise 7,4,3,g76
10087,HighBoise,hi,black,8,Pyle09,NA,hi black HighBoise,hi black HighBoise 8,9,8,g76
10088,HighBoise,hi,black,9,Pyle09,NA,hi black HighBoise,hi black HighBoise 9,2,4,g76
10089,HighBoise,hi,black,10,Pyle09,NA,hi black HighBoise,hi black HighBoise 10,2,8,g76
10090,HighBoise,hi,white,1,Pyle09,NA,hi white HighBoise,hi white HighBoise 1,8,4,g76
10091,HighBoise,hi,white,2,Pyle09,NA,hi white HighBoise,hi white HighBoise 2,9,10,g76
10092,HighBoise,hi,white,3,Pyle09,NA,hi white HighBoise,hi white HighBoise 3,6,3,g76
10093,HighBoise,hi,white,4,Pyle09,NA,hi white HighBoise,hi white HighBoise 4,3,3,g76
10094,HighBoise,hi,white,5,Pyle09,NA,hi white HighBoise,hi white HighBoise 5,4,8,g76
10095,HighBoise,hi,white,6,Pyle09,NA,hi white HighBoise,hi white HighBoise 6,2,7,g76
10096,HighBoise,hi,white,7,Pyle09,NA,hi white HighBoise,hi white HighBoise 7,1,5,g76
10097,HighBoise,hi,white,8,Pyle09,NA,hi white HighBoise,hi white HighBoise 8,2,2,g76
10098,HighBoise,hi,white,9,Pyle09,NA,hi white HighBoise,hi white HighBoise 9,7,8,g76
10099,HighBoise,hi,white,10,Pyle09,NA,hi white HighBoise,hi white HighBoise 10,1,5,g76
10100,Cheyenne,lo,black,1,Pyle09,NA,lo black Cheyenne,lo black Cheyenne 1,8,5,g76
10101,Cheyenne,lo,black,2,Pyle09,NA,lo black Cheyenne,lo black Cheyenne 2,16,4,g76
10102,Cheyenne,lo,black,3,Pyle09,NA,lo black Cheyenne,lo black Cheyenne 3,14,4,g76
10103,Cheyenne,lo,black,4,Pyle09,NA,lo black Cheyenne,lo black Cheyenne 4,5,4,g76
10104,Cheyenne,lo,black,5,Pyle09,NA,lo black Cheyenne,lo black Cheyenne 5,12,4,g76
10105,Cheyenne,lo,black,6,Pyle09,NA,lo black Cheyenne,lo black Cheyenne 6,13,3,g76
10106,Cheyenne,lo,black,7,Pyle09,NA,lo black Cheyenne,lo black Cheyenne 7,5,4,g76
10107,Cheyenne,lo,black,8,Pyle09,NA,lo black Cheyenne,lo black Cheyenne 8,13,2,g76
10108,Cheyenne,lo,black,9,Pyle09,NA,lo black Cheyenne,lo black Cheyenne 9,4,2,g76
10109,Cheyenne,lo,black,10,Pyle09,NA,lo black Cheyenne,lo black Cheyenne 10,5,4,g76
10110,Cheyenne,lo,white,1,Pyle09,NA,lo white Cheyenne,lo white Cheyenne 1,2,3,g76
10111,Cheyenne,lo,white,2,Pyle09,NA,lo white Cheyenne,lo white Cheyenne 2,4,2,g76
10112,Cheyenne,lo,white,3,Pyle09,NA,lo white Cheyenne,lo white Cheyenne 3,8,1,g76
10113,Cheyenne,lo,white,4,Pyle09,NA,lo white Cheyenne,lo white Cheyenne 4,8,2,g76
10114,Cheyenne,lo,white,5,Pyle09,NA,lo white Cheyenne,lo white Cheyenne 5,14,4,g76
10115,Cheyenne,lo,white,6,Pyle09,NA,lo white Cheyenne,lo white Cheyenne 6,7,1,g76
10116,Cheyenne,lo,white,7,Pyle09,NA,lo white Cheyenne,lo white Cheyenne 7,12,1,g76
10117,Cheyenne,lo,white,8,Pyle09,NA,lo white Cheyenne,lo white Cheyenne 8,16,5,g76
10118,Cheyenne,lo,white,9,Pyle09,NA,lo white Cheyenne,lo white Cheyenne 9,3,1,g76
10119,Cheyenne,lo,white,10,Pyle09,NA,lo white Cheyenne,lo white Cheyenne 10,11,3,g76
10120,Cheyenne,hi,black,1,Pyle09,NA,hi black Cheyenne,hi black Cheyenne 1,6,8,g76
10121,Cheyenne,hi,black,2,Pyle09,NA,hi black Cheyenne,hi black Cheyenne 2,4,10,g76
10122,Cheyenne,hi,black,3,Pyle09,NA,hi black Cheyenne,hi black Cheyenne 3,1,10,g76
10123,Cheyenne,hi,black,4,Pyle09,NA,hi black Cheyenne,hi black Cheyenne 4,2,2,g76
10124,Cheyenne,hi,black,5,Pyle09,NA,hi black Cheyenne,hi black Cheyenne 5,8,9,g76
10125,Cheyenne,hi,black,6,Pyle09,NA,hi black Cheyenne,hi black Cheyenne 6,5,8,g76
10126,Cheyenne,hi,black,7,Pyle09,NA,hi black Cheyenne,hi black Cheyenne 7,4,3,g76
10127,Cheyenne,hi,black,8,Pyle09,NA,hi black Cheyenne,hi black Cheyenne 8,2,6,g76
10128,Cheyenne,hi,black,9,Pyle09,NA,hi black Cheyenne,hi black Cheyenne 9,6,2,g76
10129,Cheyenne,hi,black,10,Pyle09,NA,hi black Cheyenne,hi black Cheyenne 10,7,9,g76
10130,Cheyenne,hi,white,1,Pyle09,NA,hi white Cheyenne,hi white Cheyenne 1,2,6,g76
10131,Cheyenne,hi,white,2,Pyle09,NA,hi white Cheyenne,hi white Cheyenne 2,1,2,g76
10132,Cheyenne,hi,white,3,Pyle09,NA,hi white Cheyenne,hi white Cheyenne 3,4,4,g76
10133,Cheyenne,hi,white,4,Pyle09,NA,hi white Cheyenne,hi white Cheyenne 4,7,10,g76
10134,Cheyenne,hi,white,5,Pyle09,NA,hi white Cheyenne,hi white Cheyenne 5,6,8,g76
10135,Cheyenne,hi,white,6,Pyle09,NA,hi white Cheyenne,hi white Cheyenne 6,3,9,g76
10136,Cheyenne,hi,white,7,Pyle09,NA,hi white Cheyenne,hi white Cheyenne 7,5,5,g76
10137,Cheyenne,hi,white,8,Pyle09,NA,hi white Cheyenne,hi white Cheyenne 8,8,7,g76
10138,Cheyenne,hi,white,9,Pyle09,NA,hi white Cheyenne,hi white Cheyenne 9,6,8,g76
10139,Cheyenne,hi,white,10,Pyle09,NA,hi white Cheyenne,hi white Cheyenne 10,6,8,g76
5507,Sheep,lo,black,8,Chambers09,NA,lo black Sheep,lo black Sheep 8,1,4,g37
5517,Sheep,lo,white,8,Chambers09,NA,lo white Sheep,lo white Sheep 8,7,3,g37
5527,Sheep,hi,black,8,Chambers09,NA,hi black Sheep,hi black Sheep 8,1,5,g37
5537,Sheep,hi,white,8,Chambers09,NA,hi white Sheep,hi white Sheep 8,2,1,g37
5667,Sheep,lo,black,8,Copeland05,NA,lo black Sheep,lo black Sheep 8,11,4,g39
5677,Sheep,lo,white,8,Copeland05,NA,lo white Sheep,lo white Sheep 8,7,5,g39
5687,Sheep,hi,black,8,Copeland05,NA,hi black Sheep,hi black Sheep 8,2,9,g39
5697,Sheep,hi,white,8,Copeland05,NA,hi white Sheep,hi white Sheep 8,7,1,g39
5827,Sheep,lo,black,8,Downs 01,2021,lo black Sheep,lo black Sheep 8,7,4,g42
5837,Sheep,lo,white,8,Downs 01,2021,lo white Sheep,lo white Sheep 8,8,2,g42
