plantID,site,year,density,albedo,block,plot,x,y,genotype,emergence,first_flower,v_phen,last_phen_status,note_standard_phen,live_harvest,v_harvest,tillers,veg_mass,inflor_mass,seed_count_total,note_standard_harvest
SS2023_1747,SS,2023,lo,black,6,2,7,3,84,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1748,SS,2023,lo,black,6,2,7,4,6,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1749,SS,2023,lo,black,6,2,7,5,92,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_175,SS,2023,lo,black,1,3,2,3,72,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1750,SS,2023,lo,black,6,2,14,5,26,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1751,SS,2023,lo,black,6,2,15,1,49,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1752,SS,2023,lo,black,6,2,15,2,56,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1755,SS,2023,lo,black,6,2,15,5,74,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1756,SS,2023,lo,black,6,2,16,1,81,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1757,SS,2023,lo,black,6,2,16,2,37,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1758,SS,2023,lo,black,6,2,16,3,101,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_176,SS,2023,lo,black,1,3,2,4,79,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1761,SS,2023,hi,white,6,3,6,3,47,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1762,SS,2023,hi,white,6,3,7,5,91,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1763,SS,2023,hi,white,6,3,7,7,8,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1764,SS,2023,hi,white,6,3,6,5,31,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1765,SS,2023,hi,white,6,3,6,6,34,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1766,SS,2023,hi,white,6,3,6,4,88,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1767,SS,2023,hi,white,6,3,7,2,68,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1768,SS,2023,hi,white,6,3,7,3,88,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1769,SS,2023,hi,white,6,3,7,4,11,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_177,SS,2023,lo,black,1,3,2,5,42,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1770,SS,2023,hi,white,6,3,7,6,28,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1771,SS,2023,hi,white,6,3,4,10,35,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1772,SS,2023,hi,white,6,3,5,1,104,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1773,SS,2023,hi,white,6,3,5,2,98,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1774,SS,2023,hi,white,6,3,4,9,51,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1775,SS,2023,hi,white,6,3,6,7,57,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1776,SS,2023,hi,white,6,3,6,8,43,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1777,SS,2023,hi,white,6,3,6,9,75,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1778,SS,2023,hi,white,6,3,5,3,42,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1779,SS,2023,hi,white,6,3,7,1,45,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_178,SS,2023,lo,black,1,3,3,1,53,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1780,SS,2023,hi,white,6,3,5,9,89,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1781,SS,2023,hi,white,6,3,5,10,72,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1782,SS,2023,hi,white,6,3,6,1,56,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1783,SS,2023,hi,white,6,3,6,2,76,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1784,SS,2023,hi,white,6,3,7,8,49,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1785,SS,2023,hi,white,6,3,5,4,100,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1786,SS,2023,hi,white,6,3,5,5,84,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1787,SS,2023,hi,white,6,3,5,6,150,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1788,SS,2023,hi,white,6,3,6,10,59,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1789,SS,2023,hi,white,6,3,5,8,69,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_179,SS,2023,lo,black,1,3,3,2,49,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1790,SS,2023,hi,white,6,3,1,10,46,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1791,SS,2023,hi,white,6,3,4,6,38,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1792,SS,2023,hi,white,6,3,4,7,53,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1793,SS,2023,hi,white,6,3,4,8,55,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1794,SS,2023,hi,white,6,3,1,1,92,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1795,SS,2023,hi,white,6,3,1,2,7,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1796,SS,2023,hi,white,6,3,1,3,87,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1797,SS,2023,hi,white,6,3,1,4,44,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1798,SS,2023,hi,white,6,3,1,5,37,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1799,SS,2023,hi,white,6,3,1,6,39,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_18,SS,2023,hi,black,1,1,2,8,12,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_180,SS,2023,lo,black,1,3,3,3,47,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1800,SS,2023,hi,white,6,3,1,7,54,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1801,SS,2023,hi,white,6,3,5,7,82,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1802,SS,2023,hi,white,6,3,1,9,24,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1803,SS,2023,hi,white,6,3,2,1,97,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1804,SS,2023,hi,white,6,3,2,2,18,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1805,SS,2023,hi,white,6,3,2,3,101,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1806,SS,2023,hi,white,6,3,2,4,25,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1807,SS,2023,hi,white,6,3,2,5,12,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1808,SS,2023,hi,white,6,3,2,6,64,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1809,SS,2023,hi,white,6,3,2,7,95,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_181,SS,2023,lo,black,1,3,3,4,74,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1810,SS,2023,hi,white,6,3,2,8,33,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1811,SS,2023,hi,white,6,3,2,9,5,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1812,SS,2023,hi,white,6,3,2,10,1,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1813,SS,2023,hi,white,6,3,1,8,29,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1814,SS,2023,hi,white,6,3,7,10,19,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1815,SS,2023,hi,white,6,3,8,1,61,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1816,SS,2023,hi,white,6,3,7,9,52,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1817,SS,2023,hi,white,6,3,4,1,81,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1818,SS,2023,hi,white,6,3,4,2,58,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1819,SS,2023,hi,white,6,3,4,3,79,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_182,SS,2023,lo,black,1,3,3,5,24,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1820,SS,2023,hi,white,6,3,4,4,93,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1821,SS,2023,hi,white,6,3,4,5,32,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1822,SS,2023,hi,white,6,3,3,1,14,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1823,SS,2023,hi,white,6,3,3,2,65,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1824,SS,2023,hi,white,6,3,3,3,62,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1825,SS,2023,hi,white,6,3,3,4,63,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1826,SS,2023,hi,white,6,3,8,2,2,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1827,SS,2023,hi,white,6,3,8,3,96,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1828,SS,2023,hi,white,6,3,8,4,71,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1829,SS,2023,hi,white,6,3,8,5,83,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_183,SS,2023,lo,black,1,3,4,1,90,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1830,SS,2023,hi,white,6,3,8,6,30,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1831,SS,2023,hi,white,6,3,8,7,9,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1832,SS,2023,hi,white,6,3,8,8,90,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1833,SS,2023,hi,white,6,3,8,9,26,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1834,SS,2023,hi,white,6,3,8,10,73,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1835,SS,2023,hi,white,6,3,3,9,77,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1836,SS,2023,hi,white,6,3,3,10,8,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1837,SS,2023,hi,white,6,3,3,5,74,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1838,SS,2023,hi,white,6,3,3,6,6,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1839,SS,2023,hi,white,6,3,3,7,42,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1840,SS,2023,hi,white,6,3,3,8,66,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1841,SS,2023,hi,black,6,4,3,4,12,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1842,SS,2023,hi,black,6,4,2,3,8,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1843,SS,2023,hi,black,6,4,2,4,101,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1844,SS,2023,hi,black,6,4,2,5,87,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1845,SS,2023,hi,black,6,4,3,5,64,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1847,SS,2023,hi,black,6,4,3,7,102,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1848,SS,2023,hi,black,6,4,2,9,43,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1849,SS,2023,hi,black,6,4,2,6,100,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_185,SS,2023,lo,black,1,3,4,3,89,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1850,SS,2023,hi,black,6,4,2,7,72,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1851,SS,2023,hi,black,6,4,3,2,92,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1853,SS,2023,hi,black,6,4,1,10,46,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1854,SS,2023,hi,black,6,4,2,1,30,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1857,SS,2023,hi,black,6,4,6,3,90,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1858,SS,2023,hi,black,6,4,6,4,58,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1860,SS,2023,hi,black,6,4,2,8,66,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1861,SS,2023,hi,black,6,4,6,7,74,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1862,SS,2023,hi,black,6,4,2,10,9,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1863,SS,2023,hi,black,6,4,3,1,38,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1864,SS,2023,hi,black,6,4,6,10,64,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1866,SS,2023,hi,black,6,4,7,2,24,Y,NA,V1,N,NA,N,V1,0,0,0,NA,NA
SS2023_1867,SS,2023,hi,black,6,4,7,3,49,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1868,SS,2023,hi,black,6,4,7,4,84,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1869,SS,2023,hi,black,6,4,7,5,45,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_187,SS,2023,lo,black,1,3,4,5,91,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1870,SS,2023,hi,black,6,4,7,6,103,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1871,SS,2023,hi,black,6,4,7,7,11,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1872,SS,2023,hi,black,6,4,7,8,79,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1873,SS,2023,hi,black,6,4,6,6,76,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1874,SS,2023,hi,black,6,4,5,5,73,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1875,SS,2023,hi,black,6,4,6,8,55,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1876,SS,2023,hi,black,6,4,6,9,33,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1877,SS,2023,hi,black,6,4,5,8,82,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1878,SS,2023,hi,black,6,4,4,6,2,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1879,SS,2023,hi,black,6,4,4,7,24,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_188,SS,2023,lo,black,1,3,5,1,5,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1880,SS,2023,hi,black,6,4,4,8,81,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1881,SS,2023,hi,black,6,4,4,9,52,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1882,SS,2023,hi,black,6,4,4,10,150,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1887,SS,2023,hi,black,6,4,7,9,29,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1888,SS,2023,hi,black,6,4,5,6,1,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1889,SS,2023,hi,black,6,4,5,7,77,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_189,SS,2023,lo,black,1,3,5,2,37,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1890,SS,2023,hi,black,6,4,1,5,59,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1891,SS,2023,hi,black,6,4,5,9,6,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1892,SS,2023,hi,black,6,4,5,10,68,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1893,SS,2023,hi,black,6,4,6,1,62,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1894,SS,2023,hi,black,6,4,1,6,61,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1895,SS,2023,hi,black,6,4,1,7,65,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1896,SS,2023,hi,black,6,4,1,8,57,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1897,SS,2023,hi,black,6,4,1,9,97,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1898,SS,2023,hi,black,6,4,1,1,33,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_19,SS,2023,hi,black,1,1,2,9,42,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_190,SS,2023,lo,black,1,3,5,3,26,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1900,SS,2023,hi,black,6,4,1,3,28,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1901,SS,2023,hi,black,6,4,1,4,37,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1902,SS,2023,hi,black,6,4,7,10,51,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1903,SS,2023,hi,black,6,4,8,1,57,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1904,SS,2023,hi,black,6,4,8,2,34,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1905,SS,2023,hi,black,6,4,8,3,32,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1906,SS,2023,hi,black,6,4,8,4,36,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1907,SS,2023,hi,black,6,4,8,5,18,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1908,SS,2023,hi,black,6,4,8,6,93,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1909,SS,2023,hi,black,6,4,8,7,31,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_191,SS,2023,lo,black,1,3,5,4,68,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1910,SS,2023,hi,black,6,4,8,8,86,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1912,SS,2023,hi,black,6,4,8,10,98,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1913,SS,2023,hi,black,6,4,3,10,95,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1914,SS,2023,hi,black,6,4,4,1,35,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1915,SS,2023,hi,black,6,4,4,2,83,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1917,SS,2023,hi,black,6,4,4,4,96,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1919,SS,2023,hi,black,6,4,3,8,88,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_192,SS,2023,lo,black,1,3,5,5,36,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1920,SS,2023,hi,black,6,4,3,9,75,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1921,SS,2023,hi,white,7,1,1,10,7,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1922,SS,2023,hi,white,7,1,2,1,29,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1923,SS,2023,hi,white,7,1,2,2,97,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1924,SS,2023,hi,white,7,1,2,8,84,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1925,SS,2023,hi,white,7,1,3,3,77,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1926,SS,2023,hi,white,7,1,3,4,104,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1927,SS,2023,hi,white,7,1,2,3,14,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1928,SS,2023,hi,white,7,1,3,2,46,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1929,SS,2023,hi,white,7,1,2,4,32,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_193,SS,2023,lo,black,1,3,6,1,65,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1930,SS,2023,hi,white,7,1,2,5,66,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1931,SS,2023,hi,white,7,1,3,5,76,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1932,SS,2023,hi,white,7,1,3,6,14,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1933,SS,2023,hi,white,7,1,2,9,39,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1935,SS,2023,hi,white,7,1,3,1,98,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1936,SS,2023,hi,white,7,1,1,9,56,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1937,SS,2023,hi,white,7,1,2,6,5,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1938,SS,2023,hi,white,7,1,2,7,71,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1939,SS,2023,hi,white,7,1,6,6,83,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_194,SS,2023,lo,black,1,3,6,2,100,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1940,SS,2023,hi,white,7,1,3,7,96,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1941,SS,2023,hi,white,7,1,3,8,6,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1942,SS,2023,hi,white,7,1,7,9,37,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1943,SS,2023,hi,white,7,1,6,7,92,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1944,SS,2023,hi,white,7,1,6,8,100,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1945,SS,2023,hi,white,7,1,1,5,95,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1946,SS,2023,hi,white,7,1,1,6,102,N,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1947,SS,2023,hi,white,7,1,1,7,59,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1948,SS,2023,hi,white,7,1,1,8,25,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1949,SS,2023,hi,white,7,1,6,1,42,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1950,SS,2023,hi,white,7,1,6,2,89,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1951,SS,2023,hi,white,7,1,6,3,49,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1952,SS,2023,hi,white,7,1,6,4,64,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1953,SS,2023,hi,white,7,1,6,5,72,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1954,SS,2023,hi,white,7,1,1,1,34,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1955,SS,2023,hi,white,7,1,1,2,51,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1956,SS,2023,hi,white,7,1,1,3,101,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1957,SS,2023,hi,white,7,1,6,9,35,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1958,SS,2023,hi,white,7,1,6,10,58,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1959,SS,2023,hi,white,7,1,7,1,44,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_196,SS,2023,lo,black,1,3,6,4,95,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1960,SS,2023,hi,white,7,1,7,2,73,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1961,SS,2023,hi,white,7,1,7,3,34,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1962,SS,2023,hi,white,7,1,7,4,43,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1963,SS,2023,hi,white,7,1,7,5,103,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1964,SS,2023,hi,white,7,1,7,6,87,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1965,SS,2023,hi,white,7,1,7,7,31,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1966,SS,2023,hi,white,7,1,7,8,62,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1967,SS,2023,hi,white,7,1,5,5,18,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1968,SS,2023,hi,white,7,1,5,6,53,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1969,SS,2023,hi,white,7,1,5,7,91,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_197,SS,2023,lo,black,1,3,6,5,31,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1970,SS,2023,hi,white,7,1,1,4,47,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1971,SS,2023,hi,white,7,1,4,6,79,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1972,SS,2023,hi,white,7,1,4,7,33,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1973,SS,2023,hi,white,7,1,4,8,75,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1974,SS,2023,hi,white,7,1,4,9,8,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1975,SS,2023,hi,white,7,1,4,10,12,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
SS2023_1976,SS,2023,hi,white,7,1,5,1,63,Y,NA,NA,N,NA,N,NA,0,0,0,NA,NA
