"plantID","site","year","block","plot","x","y","genotype","growout"
"SS2023_1","SS",2023,1,1,1,1,66,2020
"SS2023_2","SS",2023,1,1,1,2,31,2020
"SS2023_3","SS",2023,1,1,1,3,102,2020
"SS2023_4","SS",2023,1,1,1,4,74,2020
"SS2023_5","SS",2023,1,1,1,5,9,2020
"SS2023_6","SS",2023,1,1,1,6,56,2020
"SS2023_7","SS",2023,1,1,1,7,54,2020
"SS2023_8","SS",2023,1,1,1,8,89,2020
"SS2023_9","SS",2023,1,1,1,9,35,2020
"SS2023_10","SS",2023,1,1,1,10,88,2020
"SS2023_11","SS",2023,1,1,2,1,11,2020
"SS2023_12","SS",2023,1,1,2,2,93,2020
"SS2023_13","SS",2023,1,1,2,3,55,2020
"SS2023_14","SS",2023,1,1,2,4,46,2020
"SS2023_15","SS",2023,1,1,2,5,51,2020
"SS2023_16","SS",2023,1,1,2,6,6,2020
"SS2023_17","SS",2023,1,1,2,7,90,2020
"SS2023_18","SS",2023,1,1,2,8,12,2020
"SS2023_19","SS",2023,1,1,2,9,42,2020
"SS2023_20","SS",2023,1,1,2,10,5,2020
"SS2023_21","SS",2023,1,1,3,1,19,2020
"SS2023_22","SS",2023,1,1,3,2,28,2020
"SS2023_23","SS",2023,1,1,3,3,64,2020
"SS2023_24","SS",2023,1,1,3,4,98,2020
"SS2023_25","SS",2023,1,1,3,5,52,2020
"SS2023_26","SS",2023,1,1,3,6,54,2020
"SS2023_27","SS",2023,1,1,3,7,71,2020
"SS2023_28","SS",2023,1,1,3,8,65,2020
"SS2023_29","SS",2023,1,1,3,9,57,2020
"SS2023_30","SS",2023,1,1,3,10,83,2020
"SS2023_31","SS",2023,1,1,4,1,79,2020
"SS2023_32","SS",2023,1,1,4,2,97,2021
"SS2023_33","SS",2023,1,1,4,3,75,2020
"SS2023_34","SS",2023,1,1,4,4,69,2020
"SS2023_35","SS",2023,1,1,4,5,76,2020
"SS2023_36","SS",2023,1,1,4,6,29,2020
"SS2023_37","SS",2023,1,1,4,7,7,2020
"SS2023_38","SS",2023,1,1,4,8,92,2020
"SS2023_39","SS",2023,1,1,4,9,37,2020
"SS2023_40","SS",2023,1,1,4,10,73,2020
"SS2023_41","SS",2023,1,1,5,1,101,2020
"SS2023_42","SS",2023,1,1,5,2,104,2020
"SS2023_43","SS",2023,1,1,5,3,34,2020
"SS2023_44","SS",2023,1,1,5,4,33,2020
"SS2023_45","SS",2023,1,1,5,5,62,2020
"SS2023_46","SS",2023,1,1,5,6,61,2020
"SS2023_47","SS",2023,1,1,5,7,49,2020
"SS2023_48","SS",2023,1,1,5,8,2,2020
"SS2023_49","SS",2023,1,1,5,9,95,2020
"SS2023_50","SS",2023,1,1,5,10,43,2020
"SS2023_51","SS",2023,1,1,6,1,53,2020
"SS2023_52","SS",2023,1,1,6,2,81,2020
"SS2023_53","SS",2023,1,1,6,3,63,2020
"SS2023_54","SS",2023,1,1,6,4,38,2021
"SS2023_55","SS",2023,1,1,6,5,39,2020
"SS2023_56","SS",2023,1,1,6,6,25,2020
"SS2023_57","SS",2023,1,1,6,7,58,2020
"SS2023_58","SS",2023,1,1,6,8,91,2020
"SS2023_59","SS",2023,1,1,6,9,150,2022
"SS2023_60","SS",2023,1,1,6,10,87,2020
"SS2023_61","SS",2023,1,1,7,1,82,2020
"SS2023_62","SS",2023,1,1,7,2,1,2020
"SS2023_63","SS",2023,1,1,7,3,27,2020
"SS2023_64","SS",2023,1,1,7,4,68,2020
"SS2023_65","SS",2023,1,1,7,5,100,2020
"SS2023_66","SS",2023,1,1,7,6,32,2020
"SS2023_67","SS",2023,1,1,7,7,18,2020
"SS2023_68","SS",2023,1,1,7,8,59,2020
"SS2023_69","SS",2023,1,1,7,9,44,2020
"SS2023_70","SS",2023,1,1,7,10,30,2020
"SS2023_71","SS",2023,1,1,8,1,45,2020
"SS2023_72","SS",2023,1,1,8,2,77,2020
"SS2023_73","SS",2023,1,1,8,3,84,2020
"SS2023_74","SS",2023,1,1,8,4,14,2020
"SS2023_75","SS",2023,1,1,8,5,96,2020
"SS2023_76","SS",2023,1,1,8,6,28,2020
"SS2023_77","SS",2023,1,1,8,7,24,2020
"SS2023_78","SS",2023,1,1,8,8,47,2020
"SS2023_79","SS",2023,1,1,8,9,8,2020
"SS2023_80","SS",2023,1,1,8,10,72,2020
"SS2023_81","SS",2023,1,2,1,1,82,2020
"SS2023_82","SS",2023,1,2,1,2,101,2020
"SS2023_83","SS",2023,1,2,1,3,42,2021
"SS2023_84","SS",2023,1,2,1,4,77,2020
"SS2023_85","SS",2023,1,2,4,9,55,2020
"SS2023_86","SS",2023,1,2,4,10,68,2020
"SS2023_87","SS",2023,1,2,5,1,71,2020
"SS2023_88","SS",2023,1,2,5,2,104,2020
"SS2023_89","SS",2023,1,2,5,3,33,2020
"SS2023_90","SS",2023,1,2,5,4,91,2020
"SS2023_91","SS",2023,1,2,1,5,24,2020
"SS2023_92","SS",2023,1,2,1,6,30,2020
"SS2023_93","SS",2023,1,2,1,7,19,2020
"SS2023_94","SS",2023,1,2,1,8,31,2020
"SS2023_95","SS",2023,1,2,1,9,97,2020
"SS2023_96","SS",2023,1,2,1,10,87,2020
"SS2023_97","SS",2023,1,2,2,1,8,2020
"SS2023_98","SS",2023,1,2,2,2,25,2020
"SS2023_99","SS",2023,1,2,2,3,39,2020
"SS2023_100","SS",2023,1,2,2,4,43,2020
"SS2023_101","SS",2023,1,2,2,5,88,2020
"SS2023_102","SS",2023,1,2,2,6,37,2020
"SS2023_103","SS",2023,1,2,2,7,5,2020
"SS2023_104","SS",2023,1,2,2,8,100,2020
"SS2023_105","SS",2023,1,2,2,9,46,2020
"SS2023_106","SS",2023,1,2,2,10,11,2020
"SS2023_107","SS",2023,1,2,3,1,29,2020
"SS2023_108","SS",2023,1,2,3,2,66,2020
"SS2023_109","SS",2023,1,2,3,3,54,2020
"SS2023_110","SS",2023,1,2,3,4,45,2020
"SS2023_111","SS",2023,1,2,3,5,12,2020
"SS2023_112","SS",2023,1,2,3,6,90,2020
"SS2023_113","SS",2023,1,2,3,7,1,2020
"SS2023_114","SS",2023,1,2,3,8,65,2020
"SS2023_115","SS",2023,1,2,3,9,92,2020
"SS2023_116","SS",2023,1,2,3,10,102,2020
"SS2023_117","SS",2023,1,2,4,1,96,2020
"SS2023_118","SS",2023,1,2,4,2,76,2020
"SS2023_119","SS",2023,1,2,4,3,6,2020
"SS2023_120","SS",2023,1,2,4,4,58,2020
"SS2023_121","SS",2023,1,2,4,5,150,2022
"SS2023_122","SS",2023,1,2,4,6,2,2020
"SS2023_123","SS",2023,1,2,4,7,18,2020
"SS2023_124","SS",2023,1,2,4,8,36,2020
"SS2023_125","SS",2023,1,2,5,5,83,2020
"SS2023_126","SS",2023,1,2,5,6,89,2020
"SS2023_127","SS",2023,1,2,5,7,72,2020
"SS2023_128","SS",2023,1,2,5,8,56,2020
"SS2023_129","SS",2023,1,2,5,9,71,2020
"SS2023_130","SS",2023,1,2,5,10,7,2020
"SS2023_131","SS",2023,1,2,6,1,92,2020
"SS2023_132","SS",2023,1,2,6,2,63,2020
"SS2023_133","SS",2023,1,2,6,3,51,2020
"SS2023_134","SS",2023,1,2,6,4,52,2020
"SS2023_135","SS",2023,1,2,6,5,14,2020
"SS2023_136","SS",2023,1,2,6,6,35,2020
"SS2023_137","SS",2023,1,2,6,7,79,2020
"SS2023_138","SS",2023,1,2,6,8,98,2021
"SS2023_139","SS",2023,1,2,6,9,93,2021
"SS2023_140","SS",2023,1,2,6,10,34,2020
"SS2023_141","SS",2023,1,2,7,1,57,2020
"SS2023_142","SS",2023,1,2,7,2,32,2020
"SS2023_143","SS",2023,1,2,7,3,84,2021
"SS2023_144","SS",2023,1,2,7,4,75,2020
"SS2023_145","SS",2023,1,2,7,5,1,2020
"SS2023_146","SS",2023,1,2,7,6,64,2020
"SS2023_147","SS",2023,1,2,7,7,38,2021
"SS2023_148","SS",2023,1,2,7,8,62,2020
"SS2023_149","SS",2023,1,2,7,9,28,2020
"SS2023_150","SS",2023,1,2,7,10,81,2020
"SS2023_151","SS",2023,1,2,8,1,26,2020
"SS2023_152","SS",2023,1,2,8,2,49,2020
"SS2023_153","SS",2023,1,2,8,3,47,2020
"SS2023_154","SS",2023,1,2,8,4,74,2020
"SS2023_155","SS",2023,1,2,8,5,61,2020
"SS2023_156","SS",2023,1,2,8,6,44,2020
"SS2023_157","SS",2023,1,2,8,7,53,2020
"SS2023_158","SS",2023,1,2,8,8,73,2020
"SS2023_159","SS",2023,1,2,8,9,95,2020
"SS2023_160","SS",2023,1,2,8,10,59,2020
"SS2023_161","SS",2023,1,3,1,1,42,2020
"SS2023_162","SS",2023,1,3,8,4,25,2020
"SS2023_163","SS",2023,1,3,1,2,93,2021
"SS2023_164","SS",2023,1,3,9,2,59,2020
"SS2023_165","SS",2023,1,3,1,3,34,2020
"SS2023_166","SS",2023,1,3,8,5,12,2020
"SS2023_167","SS",2023,1,3,9,1,35,2020
"SS2023_168","SS",2023,1,3,8,1,81,2020
"SS2023_169","SS",2023,1,3,8,2,84,2021
"SS2023_170","SS",2023,1,3,8,3,44,2020
"SS2023_171","SS",2023,1,3,1,4,46,2020
"SS2023_172","SS",2023,1,3,1,5,39,2020
"SS2023_173","SS",2023,1,3,2,1,32,2020
"SS2023_174","SS",2023,1,3,2,2,28,2020
"SS2023_175","SS",2023,1,3,2,3,72,2020
"SS2023_176","SS",2023,1,3,2,4,79,2020
"SS2023_177","SS",2023,1,3,2,5,42,2021
"SS2023_178","SS",2023,1,3,3,1,53,2020
"SS2023_179","SS",2023,1,3,3,2,49,2020
"SS2023_180","SS",2023,1,3,3,3,47,2020
"SS2023_181","SS",2023,1,3,3,4,74,2020
"SS2023_182","SS",2023,1,3,3,5,24,2020
"SS2023_183","SS",2023,1,3,4,1,90,2020
"SS2023_184","SS",2023,1,3,4,2,98,2020
"SS2023_185","SS",2023,1,3,4,3,89,2020
"SS2023_186","SS",2023,1,3,4,4,9,2020
"SS2023_187","SS",2023,1,3,4,5,91,2020
"SS2023_188","SS",2023,1,3,5,1,5,2020
"SS2023_189","SS",2023,1,3,5,2,37,2020
"SS2023_190","SS",2023,1,3,5,3,26,2020
"SS2023_191","SS",2023,1,3,5,4,68,2020
"SS2023_192","SS",2023,1,3,5,5,36,2020
"SS2023_193","SS",2023,1,3,6,1,65,2020
"SS2023_194","SS",2023,1,3,6,2,100,2020
"SS2023_195","SS",2023,1,3,6,3,96,2020
"SS2023_196","SS",2023,1,3,6,4,95,2021
"SS2023_197","SS",2023,1,3,6,5,31,2020
"SS2023_198","SS",2023,1,3,7,1,101,2020
"SS2023_199","SS",2023,1,3,7,2,56,2020
"SS2023_200","SS",2023,1,3,7,3,19,2020
"SS2023_201","SS",2023,1,3,7,4,57,2020
"SS2023_202","SS",2023,1,3,7,5,8,2020
"SS2023_203","SS",2023,1,3,9,3,52,2020
"SS2023_204","SS",2023,1,3,9,4,31,2020
"SS2023_205","SS",2023,1,3,9,5,33,2020
"SS2023_206","SS",2023,1,3,10,1,2,2020
"SS2023_207","SS",2023,1,3,10,2,77,2020
"SS2023_208","SS",2023,1,3,10,3,29,2020
"SS2023_209","SS",2023,1,3,10,4,83,2020
"SS2023_210","SS",2023,1,3,10,5,2,2020
"SS2023_211","SS",2023,1,3,11,1,82,2020
"SS2023_212","SS",2023,1,3,11,2,43,2020
"SS2023_213","SS",2023,1,3,11,3,97,2020
"SS2023_214","SS",2023,1,3,11,4,30,2020
"SS2023_215","SS",2023,1,3,11,5,7,2020
"SS2023_216","SS",2023,1,3,12,1,73,2020
"SS2023_217","SS",2023,1,3,12,2,17,2020
"SS2023_218","SS",2023,1,3,12,3,61,2020
"SS2023_219","SS",2023,1,3,12,4,1,2020
"SS2023_220","SS",2023,1,3,12,5,11,2020
"SS2023_221","SS",2023,1,3,13,1,64,2020
"SS2023_222","SS",2023,1,3,13,2,75,2020
"SS2023_223","SS",2023,1,3,13,3,45,2020
"SS2023_224","SS",2023,1,3,13,4,150,2022
"SS2023_225","SS",2023,1,3,13,5,18,2020
"SS2023_226","SS",2023,1,3,14,1,88,2021
"SS2023_227","SS",2023,1,3,14,2,38,2021
"SS2023_228","SS",2023,1,3,14,3,55,2020
"SS2023_229","SS",2023,1,3,14,4,105,2020
"SS2023_230","SS",2023,1,3,14,5,54,2020
"SS2023_231","SS",2023,1,3,15,1,84,2020
"SS2023_232","SS",2023,1,3,15,2,71,2020
"SS2023_233","SS",2023,1,3,15,3,63,2020
"SS2023_234","SS",2023,1,3,15,4,51,2020
"SS2023_235","SS",2023,1,3,15,5,104,2020
"SS2023_236","SS",2023,1,3,16,1,103,2020
"SS2023_237","SS",2023,1,3,16,2,76,2020
"SS2023_238","SS",2023,1,3,16,3,87,2021
"SS2023_239","SS",2023,1,3,16,4,62,2020
"SS2023_240","SS",2023,1,3,16,5,58,2020
"SS2023_241","SS",2023,1,4,8,4,14,2020
"SS2023_242","SS",2023,1,4,8,5,9,2020
"SS2023_243","SS",2023,1,4,1,1,44,2020
"SS2023_244","SS",2023,1,4,8,1,24,2020
"SS2023_245","SS",2023,1,4,8,2,58,2020
"SS2023_246","SS",2023,1,4,8,3,57,2020
"SS2023_247","SS",2023,1,4,1,2,11,2020
"SS2023_248","SS",2023,1,4,1,3,73,2020
"SS2023_249","SS",2023,1,4,1,4,53,2020
"SS2023_250","SS",2023,1,4,1,5,35,2020
"SS2023_251","SS",2023,1,4,9,1,18,2020
"SS2023_252","SS",2023,1,4,9,2,37,2020
"SS2023_253","SS",2023,1,4,9,3,81,2020
