SiteCode,"Transect (N, E, S, or W)",Treatment (control OR removal),Distance from center (m),Species,Cover,Litter depth (if >1cm),Notes
South Eden,W,control,2.2,BRTE,1,,
South Eden,W,control,2.2,NOSP,5,,
South Eden,W,control,2.2,POSE,10,,
South Eden,W,control,2.2,AGSM,1,,
South Eden,W,control,2.2,CHVI,1,,
South Eden,W,control,2.2,bare,10,,
South Eden,W,control,2.2,litter,72,,
South Eden,W,control,2.4,BRTE,1,,
South Eden,W,control,2.4,POSE,5,,
South Eden,W,control,2.4,CHVI,30,,
South Eden,W,control,2.4,litter,30,,
South Eden,W,control,2.4,crust,34,,
South Eden,W,control,2.6,BRTE,5,,
South Eden,W,control,2.6,CHVI,40,,
South Eden,W,control,2.6,POSE,15,,
South Eden,W,control,2.6,litter,40,1,
South Eden,W,control,2.8,BRTE,5,,
South Eden,W,control,2.8,POSE,2,,
South Eden,W,control,2.8,CHVI,40,,
South Eden,W,control,2.8,litter,53,,
South Eden,W,control,3,BRTE,5,,
South Eden,W,control,3,ALDE,1,,
South Eden,W,control,3,AGSM,1,,
South Eden,W,control,3,POSE,5,,
South Eden,W,control,3,bare,10,,
South Eden,W,control,3,crust,10,,
South Eden,W,control,3,litter,68,,
South Eden,W,control,3.2,BRTE,2,,
South Eden,W,control,3.2,AGSM,2,,
South Eden,W,control,3.2,POSE,20,,
South Eden,W,control,3.2,ALDE,2,,
South Eden,W,control,3.2,CHVI,1,,
South Eden,W,control,3.2,crust,20,,
South Eden,W,control,3.2,litter,53,,
South Eden,W,control,3.4,BRTE,10,,
South Eden,W,control,3.4,ALDE,5,,
South Eden,W,control,3.4,POSE,10,,
South Eden,W,control,3.4,CHVI,1,,
South Eden,W,control,3.4,litter,15,,
South Eden,W,control,3.4,crust,59,,
South Eden,W,control,3.6,missing,missing,,
South Eden,W,control,3.8,BRTE,2,,
South Eden,W,control,3.8,POSE,5,,
South Eden,W,control,3.8,CHVI,5,,
South Eden,W,control,3.8,crust,20,,
South Eden,W,control,3.8,litter,68,,
South Eden,W,control,4,BRTE,5,,
South Eden,W,control,4,POSE,15,,
South Eden,W,control,4,ALDE,1,,
South Eden,W,control,4,CHVI,1,,
South Eden,W,control,4,litter,78,,
South Eden,W,control,4.2,BRTE,2,,
South Eden,W,control,4.2,POSE,10,,
South Eden,W,control,4.2,CHVI,5,,
South Eden,W,control,4.2,litter,15,,
South Eden,W,control,4.2,crust,68,,
South Eden,W,control,4.4,BRTE,2,,
South Eden,W,control,4.4,POSE,15,,
South Eden,W,control,4.4,HECO,2,,
South Eden,W,control,4.4,litter,5,,
South Eden,W,control,4.4,moss,76,,
South Eden,W,control,4.6,BRTE,5,,
South Eden,W,control,4.6,POSE,15,,
South Eden,W,control,4.6,HECO,1,,
South Eden,W,control,4.6,CHVI,1,,
South Eden,W,control,4.6,litter,78,,
South Eden,W,control,4.8,BRTE,2,,
South Eden,W,control,4.8,HECO,15,,
South Eden,W,control,4.8,POSE,5,,
South Eden,W,control,4.8,litter,20,,
South Eden,W,control,4.8,crust,58,,
South Eden,W,control,5,BRTE,5,,
South Eden,W,control,5,ALDE,2,,
South Eden,W,control,5,HECO,5,,
South Eden,W,control,5,CHVI,2,,
South Eden,W,control,5,litter,5,,
South Eden,W,control,5,bare,20,,
South Eden,W,control,5,crust,61,,
South Eden,W,control,5.2,BRTE,5,,
South Eden,W,control,5.2,HECO,15,,
South Eden,W,control,5.2,POSE,15,,
South Eden,W,control,5.2,ALDE,2,,
South Eden,W,control,5.2,litter,10,,
South Eden,W,control,5.2,crust,53,,
South Eden,W,control,5.4,BRTE,10,,
South Eden,W,control,5.4,POSE,10,,
South Eden,W,control,5.4,AGSM,2,,
South Eden,W,control,5.4,ALDE,2,,
South Eden,W,control,5.4,litter,10,,
South Eden,W,control,5.4,crust,66,,
South Eden,W,control,5.6,BRTE,2,,
South Eden,W,control,5.6,ALDE,5,,
South Eden,W,control,5.6,AGSM,2,,
South Eden,W,control,5.6,litter,10,,
South Eden,W,control,5.6,crust,40,,
South Eden,W,control,5.6,bare,41,,
South Eden,W,control,5.8,BRTE,10,,
South Eden,W,control,5.8,ALDE,5,,
South Eden,W,control,5.8,POSE,10,,
South Eden,W,control,5.8,litter,30,,
South Eden,W,control,5.8,bare,45,,
South Eden,W,control,6,BRTE,15,,
South Eden,W,control,6,HECO,5,,
South Eden,W,control,6,rock,20,,
South Eden,W,control,6,crust,10,,
South Eden,W,control,6,litter,50,,
South Eden,W,control,6.2,BRTE,10,,
South Eden,W,control,6.2,ALDE,5,,
South Eden,W,control,6.2,POSE,10,,
South Eden,W,control,6.2,CHVI,1,,
South Eden,W,control,6.2,litter,30,,
South Eden,W,control,6.2,crust,44,,
South Eden,W,control,6.4,BRTE,5,,
South Eden,W,control,6.4,HECO,2,,
South Eden,W,control,6.4,POSE,15,,
South Eden,W,control,6.4,ALDE,5,,
South Eden,W,control,6.4,litter,30,,
South Eden,W,control,6.4,crust,43,,
South Eden,W,control,6.6,BRTE,5,,
South Eden,W,control,6.6,ALDE,15,,
South Eden,W,control,6.6,TRDU,1,,
South Eden,W,control,6.6,NOSP,5,,
South Eden,W,control,6.6,HECO,2,,
South Eden,W,control,6.6,bare,10,,
South Eden,W,control,6.6,litter,62,,
South Eden,W,control,6.8,BRTE,5,,
South Eden,W,control,6.8,ALDE,2,,
South Eden,W,control,6.8,HECO,1,,
South Eden,W,control,6.8,bare,10,,
South Eden,W,control,6.8,litter,82,,
South Eden,W,control,7,BRTE,15,,
South Eden,W,control,7,ALDE,2,,
South Eden,W,control,7,HECO,1,,
South Eden,W,control,7,CHVI,1,,
South Eden,W,control,7,litter,81,,
South Eden,W,control,7.2,BRTE,1,,
South Eden,W,control,7.2,ALDE,5,,
South Eden,W,control,7.2,POSE,15,,
South Eden,W,control,7.2,CHVI,2,,
South Eden,W,control,7.2,HECO,1,,
South Eden,W,control,7.2,bare,20,,
South Eden,W,control,7.2,litter,66,,
South Eden,W,control,7.4,BRTE,2,,
South Eden,W,control,7.4,ALDE,5,,
South Eden,W,control,7.4,POSE,2,,
South Eden,W,control,7.4,HECO,2,,
South Eden,W,control,7.4,CHVI,1,,
South Eden,W,control,7.4,litter,20,,
South Eden,W,control,7.4,crust,68,,
South Eden,W,control,7.6,BRTE,5,,
South Eden,W,control,7.6,POSE,5,,
South Eden,W,control,7.6,ALDE,2,,
South Eden,W,control,7.6,HECO,2,,
South Eden,W,control,7.6,bare,10,,
South Eden,W,control,7.6,litter,20,,
South Eden,W,control,7.6,crust,56,,
South Eden,W,control,7.8,BRTE,5,,
South Eden,W,control,7.8,CHVI,1,,
South Eden,W,control,7.8,bare,20,,
South Eden,W,control,7.8,litter,15,,
South Eden,W,control,7.8,crust,59,,
South Eden,W,control,8,HECO,10,,
South Eden,W,control,8,BRTE,1,,
South Eden,W,control,8,CHVI,1,,
South Eden,W,control,8,litter,15,,
South Eden,W,control,8,moss,73,,
South Eden,W,control,8.2,BRTE,1,,
South Eden,W,control,8.2,POSE,5,,
South Eden,W,control,8.2,HECO,2,,
South Eden,W,control,8.2,litter,10,,
South Eden,W,control,8.2,crust,82,,
South Eden,W,control,8.4,BRTE,5,,
South Eden,W,control,8.4,POSE,15,,
South Eden,W,control,8.4,HECO,2,,
South Eden,W,control,8.4,ALDE,1,,
South Eden,W,control,8.4,litter,10,,
South Eden,W,control,8.4,moss,67,,
South Eden,W,control,8.6,BRTE,2,,
South Eden,W,control,8.6,POSE,10,,
South Eden,W,control,8.6,TRDU,1,,
South Eden,W,control,8.6,PHLO,1,,
South Eden,W,control,8.6,HECO,1,,
South Eden,W,control,8.6,litter,5,,
South Eden,W,control,8.6,moss,80,,
South Eden,W,control,8.8,BRTE,5,,
South Eden,W,control,8.8,POSE,5,,
South Eden,W,control,8.8,HECO,1,,
South Eden,W,control,8.8,litter,5,,
South Eden,W,control,8.8,crust,84,,
South Eden,W,control,9,BRTE,1,,
South Eden,W,control,9,PHLO,5,,
South Eden,W,control,9,POSE,10,,
South Eden,W,control,9,NOSP,1,,
South Eden,W,control,9,crust,73,,
South Eden,W,control,9.2,BRTE,2,,
South Eden,W,control,9.2,AGSM,5,,
South Eden,W,control,9.2,POSE,15,,
South Eden,W,control,9.2,litter,10,,
South Eden,W,control,9.2,crust,68,,
South Eden,W,control,9.4,BRTE,1,,
South Eden,W,control,9.4,POSE,20,,
South Eden,W,control,9.4,TRDU,2,,
South Eden,W,control,9.4,litter,5,,
South Eden,W,control,9.4,crust,72,,
South Eden,W,control,9.6,BRTE,2,,
South Eden,W,control,9.6,POSE,15,,
South Eden,W,control,9.6,AGSM,1,,
South Eden,W,control,9.6,litter,5,,
South Eden,W,control,9.6,moss,77,,
South Eden,W,control,9.8,BRTE,10,,
South Eden,W,control,9.8,HECO,1,,
South Eden,W,control,9.8,POSE,2,,
South Eden,W,control,9.8,litter,10,,
South Eden,W,control,9.8,moss,77,,
South Eden,W,control,10,BRTE,5,,
South Eden,W,control,10,HECO,2,,
South Eden,W,control,10,POSE,15,,
South Eden,W,control,10,CHVI,2,,
South Eden,W,control,10,litter,5,,
South Eden,W,control,10,moss,71,,
South Eden,N,removal,2.2,BRTE,10,,
South Eden,N,removal,2.2,POSE,5,,
South Eden,N,removal,2.2,LISE,10,,
South Eden,N,removal,2.2,litter,75,,
South Eden,N,removal,2.4,BRTE,30,,
South Eden,N,removal,2.4,POSE,1,,
South Eden,N,removal,2.4,litter,69,,
South Eden,N,removal,2.6,BRTE,25,,
South Eden,N,removal,2.6,CHVI,1,,
South Eden,N,removal,2.6,litter,74,1,
South Eden,N,removal,2.8,BRTE,5,,
South Eden,N,removal,2.8,LISE,5,,
South Eden,N,removal,2.8,litter,90,,
South Eden,N,removal,3,BRTE,10,,
South Eden,N,removal,3,POSE,15,,
South Eden,N,removal,3,LASP,10,,
South Eden,N,removal,3,litter,65,,
South Eden,N,removal,3.2,BRTE,5,,
South Eden,N,removal,3.2,POSE,15,,
South Eden,N,removal,3.2,bare,10,,
South Eden,N,removal,3.2,litter,65,,
South Eden,N,removal,3.4,BRTE,5,,
South Eden,N,removal,3.4,ALDE,2,,
South Eden,N,removal,3.4,POSE,5,,
South Eden,N,removal,3.4,litter,20,,
South Eden,N,removal,3.4,crust,68,,
South Eden,N,removal,3.6,HECO,5,,
South Eden,N,removal,3.6,BRTE,2,,
South Eden,N,removal,3.6,TRDU,1,,
South Eden,N,removal,3.6,litter,92,,
South Eden,N,removal,3.8,BRTE,15,,
South Eden,N,removal,3.8,litter,85,,
South Eden,N,removal,4,BRTE,20,,
South Eden,N,removal,4,POSE,2,,
South Eden,N,removal,4,ALDE,1,,
South Eden,N,removal,4,litter,77,,
South Eden,N,removal,4.2,BRTE,15,,
South Eden,N,removal,4.2,POSE,10,,
South Eden,N,removal,4.2,CHVI,1,,
South Eden,N,removal,4.2,litter,74,,
South Eden,N,removal,4.4,BRTE,5,,
South Eden,N,removal,4.4,POSE,10,,
South Eden,N,removal,4.4,litter,15,,
South Eden,N,removal,4.4,crust,70,,
South Eden,N,removal,4.6,BRTE,15,,
South Eden,N,removal,4.6,ALDE,1,,
South Eden,N,removal,4.6,POSE,2,,
South Eden,N,removal,4.6,litter,10,,
South Eden,N,removal,4.6,crust,72,,
South Eden,N,removal,4.8,BRTE,20,,
South Eden,N,removal,4.8,HECO,1,,
South Eden,N,removal,4.8,litter,79,,
South Eden,N,removal,5,BRTE,30,,
South Eden,N,removal,5,CHVI,1,,
South Eden,N,removal,5,bare,10,,
South Eden,N,removal,5,litter,59,,
South Eden,N,removal,5.2,BRTE,5,,
South Eden,N,removal,5.2,POSE,2,,
South Eden,N,removal,5.2,LISE,5,,
South Eden,N,removal,5.2,CHVI,1,,
South Eden,N,removal,5.2,HECO,1,,
South Eden,N,removal,5.2,bare,10,,
South Eden,N,removal,5.2,litter,76,,
South Eden,N,removal,5.4,BRTE,10,,
South Eden,N,removal,5.4,LISE,5,,
South Eden,N,removal,5.4,CHVI,1,,
South Eden,N,removal,5.4,litter,10,,
South Eden,N,removal,5.4,crust,74,,
South Eden,N,removal,5.6,BRTE,5,,
South Eden,N,removal,5.6,LISE,2,,
South Eden,N,removal,5.6,HECO,1,,
South Eden,N,removal,5.6,litter,20,,
South Eden,N,removal,5.6,bare,72,,
South Eden,N,removal,5.8,BRTE,5,,
South Eden,N,removal,5.8,POSE,5,,
South Eden,N,removal,5.8,litter,25,,
South Eden,N,removal,5.8,crust,65,,
South Eden,N,removal,6,BRTE,2,,
South Eden,N,removal,6,POSE,5,,
South Eden,N,removal,6,LISE,2,,
South Eden,N,removal,6,litter,91,1,
South Eden,N,removal,6.2,BRTE,1,,
South Eden,N,removal,6.2,LISE,15,,
South Eden,N,removal,6.2,POSE,5,,
South Eden,N,removal,6.2,bare,40,,
South Eden,N,removal,6.2,litter,39,,
South Eden,N,removal,6.4,BRTE,5,,
South Eden,N,removal,6.4,LISE,15,,
South Eden,N,removal,6.4,POSE,5,,
South Eden,N,removal,6.4,annual Brassicacae,1,,
South Eden,N,removal,6.4,HECO,1,,
South Eden,N,removal,6.4,litter,73,,
South Eden,N,removal,6.6,BRTE,2,,
South Eden,N,removal,6.6,LISE,10,,
South Eden,N,removal,6.6,litter,10,,
South Eden,N,removal,6.6,crust,78,,
South Eden,N,removal,6.8,BRTE,5,,
South Eden,N,removal,6.8,LISE,15,,
South Eden,N,removal,6.8,POSE,2,,
South Eden,N,removal,6.8,litter,20,,
South Eden,N,removal,6.8,HECO,1,,
South Eden,N,removal,6.8,bare,57,,
South Eden,N,removal,7,BRTE,10,,
South Eden,N,removal,7,LISE,10,,
South Eden,N,removal,7,litter,10,,
South Eden,N,removal,7,bare,70,,
South Eden,E,removal,2.2,BRTE,10,,
South Eden,E,removal,2.2,HECO,1,,
South Eden,E,removal,2.2,litter,89,,
South Eden,E,removal,2.4,BRTE,25,,
South Eden,E,removal,2.4,litter,75,,
South Eden,E,removal,2.6,BRTE,5,,
South Eden,E,removal,2.6,litter,95,1,
South Eden,E,removal,2.8,BRTE,15,,
South Eden,E,removal,2.8,litter,85,,
South Eden,E,removal,3,BRTE,5,,
South Eden,E,removal,3,CHVI,1,,
South Eden,E,removal,3,litter,94,,
South Eden,E,removal,3.2,BRTE,20,,
South Eden,E,removal,3.2,annual Brassicacae,2,,
South Eden,E,removal,3.2,bare,15,,
South Eden,E,removal,3.2,litter,63,,
South Eden,E,removal,3.4,BRTE,10,,
South Eden,E,removal,3.4,POSE,2,,
South Eden,E,removal,3.4,litter,88,,
South Eden,E,removal,3.6,BRTE,2,,
South Eden,E,removal,3.6,POSE,5,,
South Eden,E,removal,3.6,litter,93,,
South Eden,E,removal,3.8,BRTE,10,,
South Eden,E,removal,3.8,POSE,10,,
South Eden,E,removal,3.8,ALDE,1,,
South Eden,E,removal,3.8,CHVI,1,,
South Eden,E,removal,3.8,bare,5,,
South Eden,E,removal,3.8,litter,73,,
South Eden,E,removal,4,BRTE,10,,
South Eden,E,removal,4,NOSP,10,,
South Eden,E,removal,4,CHVI,1,,
South Eden,E,removal,4,litter,79,,
South Eden,E,removal,4.2,BRTE,20,,
South Eden,E,removal,4.2,litter,80,,
South Eden,E,removal,4.4,BRTE,20,,
South Eden,E,removal,4.4,NOSP,5,,
South Eden,E,removal,4.4,litter,75,,
South Eden,E,removal,4.6,BRTE,15,,
South Eden,E,removal,4.6,LASP,2,,
South Eden,E,removal,4.6,calicortus,2,,
South Eden,E,removal,4.6,litter,30,,
South Eden,E,removal,4.6,crust,51,,
South Eden,E,removal,4.8,BRTE,5,,
South Eden,E,removal,4.8,ALDE,5,,
South Eden,E,removal,4.8,POSE,5,,
South Eden,E,removal,4.8,litter,40,,
South Eden,E,removal,4.8,crust,45,,
South Eden,E,removal,5,BRTE,5,,
South Eden,E,removal,5,ALDE,10,,
South Eden,E,removal,5,litter,5,,
South Eden,E,removal,5,crust,75,,
South Eden,E,removal,5.2,BRTE,5,,
South Eden,E,removal,5.2,LISE,10,,
South Eden,E,removal,5.2,ALDE,2,,
South Eden,E,removal,5.2,CHVI,2,,
South Eden,E,removal,5.2,calacortus,2,,
South Eden,E,removal,5.2,crust,20,,
South Eden,E,removal,5.2,litter,59,,
South Eden,E,removal,5.4,BRTE,10,,
South Eden,E,removal,5.4,ALDE,2,,
South Eden,E,removal,5.4,bare,15,,
South Eden,E,removal,5.4,litter,73,,
South Eden,E,removal,5.6,BRTE,10,,
South Eden,E,removal,5.6,ALDE,5,,
South Eden,E,removal,5.6,POSE,2,,
South Eden,E,removal,5.6,litter,15,,
South Eden,E,removal,5.6,bare,68,,
South Eden,E,removal,5.8,missing,missing,,
South Eden,E,removal,6,BRTE,10,,
South Eden,E,removal,6,ALDE,1,,
South Eden,E,removal,6,litter,10,,
South Eden,E,removal,6,bare,10,,
South Eden,E,removal,6,crust,69,,
South Eden,E,removal,6.2,BRTE,5,,
South Eden,E,removal,6.2,ALDE,15,,
South Eden,E,removal,6.2,CHVI,1,,
South Eden,E,removal,6.2,litter,20,,
South Eden,E,removal,6.2,crust,59,,
South Eden,E,removal,6.4,BRTE,10,,
South Eden,E,removal,6.4,LASP,10,,
South Eden,E,removal,6.4,ALDE,1,,
South Eden,E,removal,6.4,litter,30,,
South Eden,E,removal,6.4,bare,49,,
South Eden,E,removal,6.6,BRTE,5,,
South Eden,E,removal,6.6,ALDE,10,,
South Eden,E,removal,6.6,bare,25,,
South Eden,E,removal,6.6,litter,60,,
South Eden,E,removal,6.8,BRTE,5,,
South Eden,E,removal,6.8,ALDE,2,,
South Eden,E,removal,6.8,LASP,5,,
South Eden,E,removal,6.8,CHVI,1,,
South Eden,E,removal,6.8,bare,10,,
South Eden,E,removal,6.8,litter,77,,
South Eden,E,removal,7,BRTE,5,,
South Eden,E,removal,7,POSE,5,,
South Eden,E,removal,7,LASP,5,,
South Eden,E,removal,7,ALDE,1,,
South Eden,E,removal,7,bare,10,,
South Eden,E,removal,7,litter,74,,
SSHQ,W,control,0.2,TRDU,2,,
SSHQ,W,control,0.2,litter,5,,
SSHQ,W,control,0.2,bare,93,,
SSHQ,W,control,0.4,TRDU,2,,
SSHQ,W,control,0.4,ALDE,5,,
SSHQ,W,control,0.4,BRTE,2,,
SSHQ,W,control,0.4,litter,5,,
SSHQ,W,control,0.4,bare,86,,
SSHQ,W,control,0.6,ALDE,1,,
SSHQ,W,control,0.6,PSSP,5,,
SSHQ,W,control,0.6,LILE,10,,
SSHQ,W,control,0.6,litter,10,,
SSHQ,W,control,0.6,POSE,1,,
SSHQ,W,control,0.6,BRTE,1,,
SSHQ,W,control,0.6,bare,72,,
SSHQ,W,control,0.8,BRTE,2,,
SSHQ,W,control,0.8,BRJA,2,,
SSHQ,W,control,0.8,LILE,2,,
SSHQ,W,control,0.8,ALDE,1,,
SSHQ,W,control,0.8,litter,10,,
SSHQ,W,control,0.8,bare,83,,
SSHQ,W,control,1,CRAC,10,,
SSHQ,W,control,1,KOCR,5,,
SSHQ,W,control,1,PSSP,2,,
SSHQ,W,control,1,LARE,5,,
SSHQ,W,control,1,litter,25,,
SSHQ,W,control,1,bare,53,,
SSHQ,W,control,1.2,LILE,5,,
SSHQ,W,control,1.2,ALDE,5,,
SSHQ,W,control,1.2,PSSP,5,,
SSHQ,W,control,1.2,litter,40,,
SSHQ,W,control,1.2,bare,45,,
SSHQ,W,control,1.4,BRTE,10,,
SSHQ,W,control,1.4,PSSP,1,,
SSHQ,W,control,1.4,LILE,1,,
SSHQ,W,control,1.4,ALDE,5,,
SSHQ,W,control,1.4,litter,10,,
SSHQ,W,control,1.4,bare,73,,
SSHQ,W,control,1.6,BRTE,1,,
SSHQ,W,control,1.6,PSSP,1,,
SSHQ,W,control,1.6,LILE,5,,
SSHQ,W,control,1.6,ALDE,1,,
SSHQ,W,control,1.6,COUM,5,,
SSHQ,W,control,1.6,litter,10,,
SSHQ,W,control,1.6,bare,77,,
SSHQ,W,control,1.8,POSE,10,,
SSHQ,W,control,1.8,PSSP,2,,
SSHQ,W,control,1.8,ALDE,10,,
SSHQ,W,control,1.8,LILE,1,,
SSHQ,W,control,1.8,litter,5,,
SSHQ,W,control,1.8,crust,15,,
SSHQ,W,control,1.8,bare,57,,
SSHQ,W,control,2,POSE,5,,
SSHQ,W,control,2,LILE,2,,
SSHQ,W,control,2,ALDE,1,,
SSHQ,W,control,2,bare,87,,
SSHQ,W,control,2,litter,5,,
SSHQ,W,control,2.2,POSE,25,,
SSHQ,W,control,2.2,LILE,2,,
SSHQ,W,control,2.2,BRJA,2,,
SSHQ,W,control,2.2,ASPU,1,,
SSHQ,W,control,2.2,litter,30,,
SSHQ,W,control,2.2,bare,40,,
SSHQ,W,control,2.4,BRTE,1,,
SSHQ,W,control,2.4,POSE,20,,
SSHQ,W,control,2.4,PSSP,10,,
SSHQ,W,control,2.4,LILE,5,,
SSHQ,W,control,2.4,bare,15,,
SSHQ,W,control,2.4,litter,49,,
SSHQ,W,control,2.6,BRTE,5,,
SSHQ,W,control,2.6,ALDE,5,,
SSHQ,W,control,2.6,LILE,5,,
SSHQ,W,control,2.6,POSE,5,,
SSHQ,W,control,2.6,litter,5,,
SSHQ,W,control,2.6,bare,75,,
SSHQ,W,control,2.8,LILE,2,,
SSHQ,W,control,2.8,BASA,5,,
SSHQ,W,control,2.8,bare,93,,
SSHQ,W,control,3,POSE,10,,
SSHQ,W,control,3,LILE,10,,
SSHQ,W,control,3,COUM,5,,
SSHQ,W,control,3,ALDE,5,,
SSHQ,W,control,3,LARE,1,,
SSHQ,W,control,3,PSSP,5,,
SSHQ,W,control,3,litter,20,,
SSHQ,W,control,3,bare,44,,
SSHQ,W,control,3.2,LARE,2,,
SSHQ,W,control,3.2,ALDE,5,,
SSHQ,W,control,3.2,PSSP,1,,
SSHQ,W,control,3.2,POSE,5,,
SSHQ,W,control,3.2,BRTE,1,,
SSHQ,W,control,3.2,LILE,1,,
SSHQ,W,control,3.2,crust,10,,
SSHQ,W,control,3.2,litter,20,,
SSHQ,W,control,3.2,bare,55,,
SSHQ,W,control,3.4,BRTE,2,,
SSHQ,W,control,3.4,TRDU,2,,
SSHQ,W,control,3.4,ALDE,5,,
SSHQ,W,control,3.4,LILE,15,,
SSHQ,W,control,3.4,KOCR,10,,
SSHQ,W,control,3.4,POSE,5,,
SSHQ,W,control,3.4,litter,15,,
SSHQ,W,control,3.4,bare,66,,
SSHQ,W,control,3.6,BRTE,2,,
SSHQ,W,control,3.6,LARE,2,,
SSHQ,W,control,3.6,LILE,5,,
SSHQ,W,control,3.6,COUM,5,,
SSHQ,W,control,3.6,ALDE,2,,
SSHQ,W,control,3.6,bare,84,,
SSHQ,W,control,3.8,POSE,20,,
SSHQ,W,control,3.8,PSSP,20,,
SSHQ,W,control,3.8,LILE,5,,
SSHQ,W,control,3.8,litter,20,,
SSHQ,W,control,3.8,bare,35,,
SSHQ,W,control,4,BRJA,2,,
SSHQ,W,control,4,ALDE,5,,
SSHQ,W,control,4,LILE,5,,
SSHQ,W,control,4,PSSP,2,,
SSHQ,W,control,4,litter,5,,
SSHQ,W,control,4,bare,81,,
SSHQ,W,control,4.2,CRAC,5,,
SSHQ,W,control,4.2,LILE,5,,
SSHQ,W,control,4.2,TRDU,2,,
SSHQ,W,control,4.2,PSSP,5,,
SSHQ,W,control,4.2,KOCR,5,,
SSHQ,W,control,4.2,litter,20,,
SSHQ,W,control,4.2,bare,58,,
SSHQ,W,control,4.4,ALDE,2,,
SSHQ,W,control,4.4,LILE,2,,
SSHQ,W,control,4.4,bare,91,,
SSHQ,W,control,4.4,rock,5,,
SSHQ,W,control,4.6,CRAC,5,,
SSHQ,W,control,4.6,PSSP,95,,
SSHQ,W,control,4.8,LILE,5,,
SSHQ,W,control,4.8,ALDE,5,,
SSHQ,W,control,4.8,Astragalus convallarius,5,,
SSHQ,W,control,4.8,litter,5,,
SSHQ,W,control,4.8,bare,80,,
SSHQ,W,control,5,HECO,15,,
SSHQ,W,control,5,LILE,10,,
SSHQ,W,control,5,POSE,2,,
SSHQ,W,control,5,litter,10,,
SSHQ,W,control,5,bare,63,,
SSHQ,W,control,5.2,BRTE,5,,
SSHQ,W,control,5.2,LILE,30,,
SSHQ,W,control,5.2,BRJA,5,,
SSHQ,W,control,5.2,Astragalus convallarius,5,,
SSHQ,W,control,5.2,bare,55,,
SSHQ,W,control,5.4,BRTE,2,,
SSHQ,W,control,5.4,PSSP,2,,
SSHQ,W,control,5.4,LILE,1,,
SSHQ,W,control,5.4,litter,10,,
SSHQ,W,control,5.4,bare,85,,
SSHQ,W,control,5.6,BRJA,2,,
SSHQ,W,control,5.6,BASA,5,,
SSHQ,W,control,5.6,bare,93,,
SSHQ,W,control,5.8,BASA,40,,
SSHQ,W,control,5.8,ALDE,1,,
SSHQ,W,control,5.8,LILE,1,,
SSHQ,W,control,5.8,litter,5,,
SSHQ,W,control,5.8,bare,53,,
SSHQ,W,control,6,BRTE,2,,
SSHQ,W,control,6,LARE,5,,
SSHQ,W,control,6,PSSP,15,,
SSHQ,W,control,6,crust,10,,
SSHQ,W,control,6,bare,68,,
SSHQ,W,control,6.2,BRTE,5,,
SSHQ,W,control,6.2,LILE,10,,
SSHQ,W,control,6.2,BRJA,2,,
SSHQ,W,control,6.2,litter,5,,
SSHQ,W,control,6.2,bare,78,,
SSHQ,W,control,6.4,BRJA,2,,
SSHQ,W,control,6.4,BRTE,2,,
SSHQ,W,control,6.4,ALDE,5,,
SSHQ,W,control,6.4,litter,5,,
SSHQ,W,control,6.4,bare,86,,
SSHQ,W,control,6.6,ALDE,10,,
SSHQ,W,control,6.6,LILE,1,,
SSHQ,W,control,6.6,litter,5,,
SSHQ,W,control,6.6,bare,84,,
SSHQ,W,control,6.8,LILE,2,,
SSHQ,W,control,6.8,PSSP,1,,
SSHQ,W,control,6.8,LARE,2,,
SSHQ,W,control,6.8,BRTE,2,,
SSHQ,W,control,6.8,BRJA,2,,
SSHQ,W,control,6.8,bare,91,,
SSHQ,W,control,7,LILE,2,,
SSHQ,W,control,7,BRJA,2,,
SSHQ,W,control,7,bare,96,,
SSHQ,W,control,7.2,PSSP,10,,
SSHQ,W,control,7.2,BRTE,5,,
SSHQ,W,control,7.2,litter,10,,
SSHQ,W,control,7.2,bare,75,,
SSHQ,W,control,7.4,CHVI,30,,
SSHQ,W,control,7.4,BRTE,30,,
SSHQ,W,control,7.4,litter,40,1,
SSHQ,W,control,7.6,BRTE,30,,
SSHQ,W,control,7.6,ALDE,10,,
SSHQ,W,control,7.6,PHLO,10,,
SSHQ,W,control,7.6,litter,10,,
SSHQ,W,control,7.6,bare,40,,
SSHQ,W,control,7.8,missing,missing,,
SSHQ,W,control,8,BASA,40,,
SSHQ,W,control,8,bare,60,,
SSHQ,W,control,8.2,BASA,10,,
SSHQ,W,control,8.2,BRJA,2,,
SSHQ,W,control,8.2,BRTE,2,,
SSHQ,W,control,8.2,litter,10,,
SSHQ,W,control,8.2,bare,86,,
SSHQ,W,control,8.4,BRTE,15,,
SSHQ,W,control,8.4,BRJA,10,,
SSHQ,W,control,8.4,ALDE,5,,
SSHQ,W,control,8.4,litter,10,,
SSHQ,W,control,8.4,bare,60,,
SSHQ,W,control,8.6,PSSP,30,,
SSHQ,W,control,8.6,BRTE,10,,
SSHQ,W,control,8.6,BRJA,5,,
SSHQ,W,control,8.6,LARE,2,,
SSHQ,W,control,8.6,ALDE,1,,
SSHQ,W,control,8.6,litter,30,,
SSHQ,W,control,8.6,bare,22,,
SSHQ,W,control,8.8,BRTE,40,,
SSHQ,W,control,8.8,BRJA,10,,
SSHQ,W,control,8.8,Lactuca serriola,2,,
SSHQ,W,control,8.8,litter,5,,
SSHQ,W,control,8.8,bare,43,,
SSHQ,W,control,9,BRTE,45,,
